"details","date","city","state","country","shape","summary","report_date","posted_date","image"
"https://nuforc.org/sighting/?id=163997","06/22/2021 01:00","Senji","IN","India","Flash","I have that ufo video video as recorded 43 second... But im in India. you can't added my country in your center please contact with my","06/22/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=163802","06/22/2021 01:00","Senji (India)","","India","Flash","I have that ufo video video as recorded 43 second... But im in India. you can't added my country in your center please contact with my","06/22/2021","07/31/2021",""
"https://nuforc.org/sighting/?id=177308","06/22/2021 00:36","Buffalo","NY","USA","Teardrop","The large metallic object sat just above the trees","08/03/2023","09/10/2023",""
"https://nuforc.org/sighting/?id=164078","06/21/2021 22:00","Sturgis","SD","USA","","Multiple streaks in same spot, followed by slower one","07/16/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=164109","06/21/2021 19:37","Buffalo","NY","USA","","MADAR Node 163","07/21/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=163791","06/21/2021 19:30","York City (Brooklyn)","NY","USA","Circle","A round white object (sphere) zoomed quickly in the sky, then stayed stationary in one spot. Object then simply faded away.(?) I have n","06/22/2021","07/31/2021",""
"https://nuforc.org/sighting/?id=163780","06/21/2021 14:45","San Jose","CA","USA","Cylinder","Capsule/Cylinder shaped object.","06/21/2021","07/31/2021",""
"https://nuforc.org/sighting/?id=163805","06/21/2021 03:55","Yuba Gap","CA","USA","Diamond","Diamond shaped object flying low in the Sierra Nevada.","06/22/2021","07/31/2021",""
"https://nuforc.org/sighting/?id=163840","06/21/2021 02:30","New Port Richey","FL","USA","Formation","On the night of this occasion. I was sitting under a very cloudy night in Florida at or about 2:30 AM. I saw a light coming through th","06/26/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=163777","06/20/2021 23:00","Sundance","WY","USA","Light","Witnessed bright blinking white light, size of a star with smaller faint flashing red & blue lights; no noise, zig-zaging upward diagi","06/21/2021","07/31/2021",""
"https://nuforc.org/sighting/?id=168245","06/20/2021 22:00","Moose Creek","ID","USA","Oval","One bright light way bigger than a star!","05/19/2022","06/22/2022",""
"https://nuforc.org/sighting/?id=163998","06/20/2021 21:52","Rutland","VT","USA","Circle","Round dark silhouette with bright orange light moving different directions","06/22/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=164017","06/20/2021 21:10","Gold Canyon","AZ","USA","Light","Huge ball of light zoomed over Gold Canyon","06/21/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=164112","06/20/2021 16:26","Swayzee","IN","USA","","MADAR Node 22","07/21/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=163724","06/20/2021 13:05","New York City (Brooklyn)","NY","USA","Light","Thin, brilliant light moving slowly and then blinking in and out of existence before vanishing","06/20/2021","07/31/2021",""
"https://nuforc.org/sighting/?id=163989","06/20/2021 13:05","Brooklyn","NY","USA","Light","Thin, brilliant light moving slowly and then blinking in and out of existence before vanishing","06/20/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=163984","06/20/2021 10:46","Tenino","WA","USA","","((NUFORC Note: Source of report includes no information. PD))","06/21/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=163732","06/20/2021 08:35","Summerville","SC","USA","Rectangle","I saw small metallic shiny rotating rectangle like box flying over my house and neighborhood.","06/20/2021","07/31/2021",""
"https://nuforc.org/sighting/?id=163974","06/20/2021 05:12","Wilmington","NC","USA","Circle","3 Orange lights seen on College road in Wilmington, NC.","06/20/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=163860","06/20/2021 04:00","Spencerport","NY","USA","Light","A small, bright, blinking white light outside my window. It was stationary for 5-7 minutes, then moved across the window.","06/29/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=174047","06/20/2021 04:00","Erie","PA","USA","Unknown","My mother and I saw these. After we went in we were both zapped by the same white light at the same time. This can't be fake","01/21/2023","03/06/2023",""
"https://nuforc.org/sighting/?id=170264","06/20/2021 02:40","London","KY","USA","Light","It made no noise and it's lights were changing , hovering right over us then disappeared","07/05/2022","09/09/2022",""
"https://nuforc.org/sighting/?id=164119","06/20/2021 01:25","Mt. Vernon","IN","USA","","MADAR Node 119","07/21/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=164090","06/20/2021 00:00","none-Frenchman Coulee Gorge","WA","USA","Triangle","Glowing objects in daylight sky revealed as triangular crafts","07/20/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=172127","06/19/2021 23:30","Moseley","VA","USA","Light","There were a few lights moving around the sky rapidly. The light would come into view, drop/raise drastically fast. Not normal speed","10/02/2022","10/08/2022",""
"https://nuforc.org/sighting/?id=163736","06/19/2021 23:30","Beckley","WV","USA","Light","Lighted object flies directly at United 1520 and makes sharp maneuver.","06/19/2021","07/31/2021",""
"https://nuforc.org/sighting/?id=164120","06/19/2021 22:44","Garrettsville","OH","USA","","MADAR Node 64","07/21/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=163737","06/19/2021 22:00","Wonder Lake","IL","USA","Light","Object was moving very fast until it disappeared. Over 60k feet","06/19/2021","07/31/2021",""
"https://nuforc.org/sighting/?id=164116","06/19/2021 20:04","Buffalo","NY","USA","","MADAR Node 163","07/21/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=164018","06/19/2021 19:00","Chicago","IL","USA","Orb","Single file formation of shiny upright ovals.","06/21/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=163741","06/19/2021 17:10","Delmont","PA","USA","Changing","Delmont, Pa Flying object interchanging shapes rolling motion.","06/19/2021","07/31/2021",""
"https://nuforc.org/sighting/?id=164202","06/19/2021 16:30","Claypool","IN","USA","Triangle","Triangle shape shadow of a slow moving object","07/30/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=175593","06/19/2021 12:57","Upland","CA","USA","Other","It disappears and vanishes and comes back on a different side of the sky.","04/29/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=164101","06/19/2021 12:18","Grand Junction","CO","USA","Other","Sorta roundish blue-green blob","07/21/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=163799","06/19/2021 07:00","Leesburg","FL","USA","Triangle","A large dark triangular aircraft flying slowly overhead in Leesburg, FL at 7am on a Saturday","06/23/2021","07/31/2021",""
"https://nuforc.org/sighting/?id=163790","06/19/2021 04:17","Barret beach fire lsland NY","NY","USA","Circle","UFO seen at Barrett Beach Fire Island NY 6/19/21 at 4:17am","06/22/2021","07/31/2021",""
"https://nuforc.org/sighting/?id=178448","06/18/2021 23:45","Apple Valley","MN","USA","Cylinder","Cylinder object with circulating white light over my home. It sped off at over light speed into a portal.","09/25/2023","10/28/2023",""
"https://nuforc.org/sighting/?id=163947","06/18/2021 20:00","Duluth","MN","USA","Fireball","7 glowing globes floating to Lake Superior from hill sighted west end","06/18/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=163746","06/18/2021 17:46","Red Hook","NY","USA","Rectangle","Witnessed a large square object going from south to north while I was looking east. Black - grey color with hints of metallic reflectio","06/18/2021","07/31/2021",""
"https://nuforc.org/sighting/?id=163952","06/18/2021 16:55","Port Vila (Vanuatu)","","Vanuatu","Other","That something just show him self like has a engine problem or just want to show his self after lose . Cant see the UFO just something","06/18/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=163950","06/18/2021 16:50","Spokane Valley","WA","USA","Rectangle","Red metallic rectangular shaped object spinning horizontally in sky.","06/18/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=164098","06/18/2021 14:00","Charlottesville","VA","USA","Light","AS I WAS TAKING A SHORT VIDEO OF PLANE , I SAW IN MY VIDEO A WHITE LIGHT OBJECT FLY DOWNWARD IN FRONT OF PLANE EXTREMELY FAST HIGH SPEE","07/20/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=171586","06/18/2021 12:00","Auburn","KY","USA","Sphere","A metallic sphere stationary/hovering above my car and was visible through my front windshield and my sunroof which was open.","09/05/2022","09/09/2022","Y"
"https://nuforc.org/sighting/?id=163754","06/18/2021 03:30","Seattle","WA","USA","Light","Bright stationary white lights in the sky that slowly faded away","06/18/2021","07/31/2021",""
"https://nuforc.org/sighting/?id=163755","06/18/2021 01:20","Oakland","CA","USA","Circle","1:20 am Huge Orange Circular Craft over the SE skies of Oakland CA","06/18/2021","07/31/2021",""
"https://nuforc.org/sighting/?id=163750","06/18/2021 01:00","Downingtown","PA","USA","Circle","Multiple slow moving craft seen all over the sky during early morning hours.","06/18/2021","07/31/2021",""
"https://nuforc.org/sighting/?id=163961","06/18/2021 00:10","Highland Mills","NY","USA","Sphere","A sphere of light was flying in front of my ring camera and a sound came out of it ..","06/17/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=163758","06/18/2021 00:10","Highland Mills","NY","USA","Sphere","A sphere of light was flying in front of my ring camera and a sound came out of it ..","06/17/2021","07/31/2021",""
"https://nuforc.org/sighting/?id=164143","06/18/2021 00:05","Sacramento","CA","USA","Disk","Disc shape 5 man size lights approximately 15 feet above ground floating and movement forward and rearward air wave felt when crossed o","07/23/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=163954","06/17/2021 23:30","Pleasant Hill","OR","USA","Light","Mysterious light in sky with 90 degree corners","06/18/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=166348","06/17/2021 19:35","Gisela","AZ","USA","Disk","I have been seeing something hover above my home so I set up my stealth trail cam facing the sky on an outside table.","01/21/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=163859","06/17/2021 15:38","Havertown","PA","USA","Light","Small Bright round object high in the afternoon sky remained in same position for 10 minutes then disappeared","06/25/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=163960","06/17/2021 15:30","Old Hickory","TN","USA","Changing","Just got done swimming and about head to the store when i looked up to my left i saw this hugh black object floating across the sky. Th","06/18/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=163760","06/17/2021 13:00","Romulus","NY","USA","Circle","Two circular objects seen flying beneath planes, but above the vineyards with no sound, propulsion or wings of any sort.","06/17/2021","07/31/2021",""
"https://nuforc.org/sighting/?id=163762","06/17/2021 12:00","Cranston","RI","USA","Circle","At 11:50 am on june 17 2021 i seen a jet aircraft flying at around 30’000 ft . About a minute later i seen a black circle object flying","06/17/2021","07/31/2021",""
"https://nuforc.org/sighting/?id=163788","06/17/2021 09:00","Buena park","CA","USA","Circle","Giant black circular object peeping in and out of back of weird Grey storm cloud","06/22/2021","07/31/2021",""
"https://nuforc.org/sighting/?id=175449","06/17/2021 07:02","Taken from plane","UT","USA","Unknown","Took pic of clouds. Son actually saw it a couple years later when he looked at it","04/22/2023","05/19/2023","Y"
"https://nuforc.org/sighting/?id=173892","06/17/2021 02:32","Palouse. I was located right on the wa/Id border","ID","USA","Triangle","Huge triangle shaped craft hovering over a butte","01/13/2023","03/06/2023",""
"https://nuforc.org/sighting/?id=163851","06/17/2021 00:03","Wilmington","CA","USA","Changing","My Wife and I ""were sitting in our back yard on june 17 2021 at 1203 a.m. and started to notice this white"" u.f.o/u a.p""","06/26/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=163874","06/17/2021 00:03","Wilmington","CA","USA","Disk","Shape shifting ufo","07/01/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=163968","06/16/2021 21:30","Streetsboro","OH","USA","Triangle","UFO near Streetsboro, OH with loud explosion","06/16/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=163470","06/16/2021 19:30","New York Ciity (Brooklyn)","NY","USA","Changing","Black changing shape with halo hovering over Williamsburg Brooklyn","05/24/2021","07/31/2021",""
"https://nuforc.org/sighting/?id=163955","06/16/2021 16:30","Muskegon","MI","USA","Cigar","Bright white object seen during the day. 20 minutes later large cigarshaped UFO flies by.","06/18/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=163716","06/16/2021 04:00","Neenah","WI","USA","Sphere","My boyfriend and I were up early this morning and as we were watching the sky, this circle shaped object and red objects darted across","06/16/2021","07/31/2021",""
"https://nuforc.org/sighting/?id=163996","06/16/2021 03:45","Neenah","WI","USA","Orb","During the early morning hours, I was outside on my patio. At first I noticed red lights in the sky flying around which would leave a","06/22/2021","08/16/2021",""
"https://nuforc.org/sighting/?id=176942","06/16/2021 00:23","Dallas","TX","USA","Sphere","They will visit me again this time I want help","07/22/2023","07/29/2023",""
"https://nuforc.org/sighting/?id=163748","06/15/2021 23:00","Maryville","TN","USA","Sphere","Aircraft taking-off seen trailed by two unidentified object / vehicles","06/18/2021","07/31/2021",""
"https://nuforc.org/sighting/?id=168410","06/15/2021 22:50","Corpus Christi","TX","USA","Formation","Using night vision time lapse, I caught 2 lights that appeared briefly, but the crazy part was how it sounded in slow motion.","06/02/2022","06/22/2022","Y"
